x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0585007170555714,0.08553926226009136,0.16001000582346953,0.12310711355844425,0.1305414463932402,0.05583723527246783,0.6190462471355589,0.15220495916816265,0.2895367926010877
0.08206245648307246,0.17029480123404356,0.32368657199121187,0.041166247723173156,0.192221079970037,0.17145083279591578,0.7960434182988858,0.025553976196784876,0.3962290179106484
0.07119430630652261,0.0,0.009219849346143005,0.20985606053612982,0.18723045741969602,0.2668577824962942,0.6329147056279499,0.18313360217881255,0.30401573741417337
0.07332311848712045,0.04871111277332742,0.22848828738107907,0.20567843197955016,0.004628792128732876,0.14204406342924822,0.6580076771170484,0.11697478248111967,0.49948546927260407
