x1,x2,x3,x4,x5,x6,x7,x8,x9
0.02404014497787689,0.22251431113207523,0.12187773366100069,0.22841557815891061,0.22932228001669305,0.11737329055161236,0.1463045052763026,0.07635806561425115,0.14268395358006988
0.17913045608316,0.1281604647384446,0.13387704151126556,0.1025213966055475,0.15783038187637274,0.09136729817246722,0.046528121048994224,0.0867461335630394,0.11931496146440036
0.0,0.39189987191132986,0.0913245866324951,0.41629780782212084,0.2935077236927098,0.17738510528317014,0.3320318619474247,0.113829683138631,0.15107078899584997
0.07699045529243342,0.1513166654897385,0.09559446837968712,0.2997528468488652,0.0,0.08112915980079967,0.0627019679666912,0.040894472526292365,0.2866244011143878
